Order Date,Ship Date,State,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
2014-03-01,2014-03-06,Washington,457.568,2,0.2,51.4764,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-11-20,2016-11-24,Oklahoma,14.62,2,0.0,6.8714,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-11-20,2016-11-24,Oklahoma,944.93,7,0.0,236.2325,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-05-11,2016-05-12,California,5.98,1,0.0,2.691,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-12-28,2015-12-31,Pennsylvania,54.384,2,0.2,1.3596,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-16,2016-11-20,New Mexico,28.4,5,0.0,13.348,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-11-07,2016-11-11,Washington,27.68,2,0.2,9.688,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-08,2014-09-12,Texas,9.936,3,0.2,2.7324,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-08,2014-09-12,Texas,8159.952,8,0.4,-1359.992,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-09-08,2014-09-12,Texas,275.928,3,0.2,-58.6347,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-09-08,2014-09-12,Texas,1740.06,9,0.3,-24.858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-09-08,2014-09-12,Texas,32.064,6,0.2,6.8136,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-08,2014-09-12,Texas,177.98,5,0.8,-453.849,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-08,2014-09-12,Texas,143.976,3,0.2,8.9985,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-05,2014-08-09,California,20.94,3,0.0,9.8418,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-05,2014-08-09,California,110.96,2,0.0,53.2608,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-05,2014-08-09,California,340.144,7,0.2,21.259,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-09-14,2014-09-19,Illinois,52.448,2,0.8,-131.12,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-14,2014-09-19,Illinois,20.16,4,0.2,6.552,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-21,2017-04-25,Texas,97.264,4,0.8,-243.16,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-21,2015-11-23,Ohio,396.802,7,0.3,-11.3372,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-11-21,2015-11-23,Ohio,15.88,5,0.2,-3.7715,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-12-15,2015-12-19,New York,3.28,1,0.0,1.4104,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-05,2014-12-09,Illinois,24.816,2,0.2,1.8612,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-12-05,2014-12-09,Illinois,408.744,7,0.2,76.6395,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-19,2014-11-24,Louisiana,503.96,4,0.0,131.0296,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-11-19,2014-11-24,Louisiana,149.95,5,0.0,41.986,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-11-19,2014-11-24,Louisiana,29.0,2,0.0,7.25,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-28,2016-12-02,Connecticut,7.16,2,0.0,3.4368,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-26,2014-08-30,California,176.8,8,0.0,22.984,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-16,2016-07-22,Texas,37.224,3,0.2,3.7224,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-07-16,2016-07-22,Texas,20.016,3,0.2,6.255,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-10-12,2015-10-14,New York,899.136,4,0.2,112.392,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-12,2015-10-14,New York,71.76,6,0.0,20.0928,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-10-12,2015-10-14,New York,51.84,8,0.0,24.8832,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-10-12,2015-10-14,New York,626.352,3,0.2,46.9764,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-12,2015-10-14,New York,19.9,5,0.0,6.567,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-31,2015-11-06,California,14.28,7,0.0,6.7116,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-21,2014-03-25,Ohio,7.408,2,0.2,1.2038,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-21,2014-03-25,Ohio,6.048,3,0.2,1.5876,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06,2017-11-13,New Jersey,46.26,3,0.0,12.0276,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-07-06,2017-07-13,Pennsylvania,2.946,2,0.7,-2.2586,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-06,2017-07-13,Pennsylvania,16.056,3,0.2,5.8203,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-06-24,2017-06-29,Ohio,21.744,3,0.2,6.795,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-03,2014-08-05,Colorado,218.75,2,0.5,-161.875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-08-03,2014-08-05,Colorado,2.6,1,0.2,0.2925,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-17,2017-12-21,Texas,66.284,2,0.8,-178.9668,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-03,2017-06-07,Tennessee,35.168,7,0.2,9.6712,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-12-09,2017-12-14,California,444.768,4,0.2,44.4768,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-12-01,2017-12-07,Michigan,83.92,4,0.0,5.8744,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-12-01,2017-12-07,Michigan,131.98,2,0.0,35.6346,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-12-01,2017-12-07,Michigan,15.92,4,0.0,7.4824,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,2017-12-07,Michigan,52.29,9,0.0,16.2099,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-12-01,2017-12-07,Michigan,91.99,1,0.0,3.6796,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-09,2015-02-13,Texas,20.8,2,0.2,6.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02,2015-01-09,Ohio,23.68,2,0.2,8.88,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-01-02,2015-01-09,Ohio,452.45,5,0.5,-244.323,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02,2015-01-09,Ohio,62.982,3,0.4,-14.6958,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-02,2015-01-09,Ohio,1188.0,9,0.7,-950.4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-02,2015-01-09,Ohio,89.584,2,0.2,4.4792,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-28,2016-11-01,California,93.06,6,0.0,26.0568,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-10-28,2016-11-01,California,302.376,3,0.2,22.6782,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-24,2015-12-27,Ohio,5.584,2,0.2,1.8148,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-12-24,2015-12-27,Ohio,22.704,6,0.2,8.2302,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-12-24,2015-12-27,Ohio,19.776,4,0.7,-13.8432,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-24,2015-12-27,Ohio,72.704,4,0.2,19.0848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-12-24,2015-12-27,Ohio,479.988,4,0.7,-383.9904,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-12-24,2015-12-27,Ohio,27.168,2,0.2,2.7168,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-09,2015-08-16,Michigan,2.2,1,0.0,0.968,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-09,2015-08-16,Michigan,622.45,5,0.0,136.939,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-08-09,2015-08-16,Michigan,21.98,1,0.0,0.2198,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-28,2015-03-04,Tennessee,161.568,2,0.2,-28.2744,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,2015-03-04,Tennessee,389.696,8,0.2,43.8408,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-09-13,2014-09-17,North Carolina,18.648,7,0.7,-12.432,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-07,2017-04-12,Florida,233.86,2,0.45,-102.048,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-07,2017-04-12,Florida,620.6145,3,0.45,-248.2458,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-07,2017-04-12,Florida,5.328,2,0.7,-3.552,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-07,2017-04-12,Florida,258.072,3,0.2,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-07,2017-04-12,Florida,617.976,3,0.2,-7.7247,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-12,2017-11-16,California,10.56,2,0.0,4.752,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-04,2016-06-09,Illinois,25.92,5,0.2,9.396,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-04,2016-06-09,Illinois,419.68,5,0.6,-356.728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-06-04,2016-06-09,Illinois,11.688,3,0.6,-4.6752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-06-04,2016-06-09,Illinois,31.984,2,0.2,11.1944,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-04,2016-06-09,Illinois,177.225,5,0.5,-120.513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-06-04,2016-06-09,Illinois,4.044,3,0.6,-2.8308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-06-04,2016-06-09,Illinois,7.408,2,0.2,1.2038,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,2014-06-06,Minnesota,2001.86,7,0.0,580.5394,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,2014-06-06,Minnesota,166.72,2,0.0,41.68,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-06-01,2014-06-06,Minnesota,47.88,6,0.0,23.94,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-01,2014-06-06,Minnesota,1503.25,5,0.0,496.0725,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,2014-06-06,Minnesota,25.92,4,0.0,12.4416,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-12-10,2016-12-15,California,321.568,2,0.2,28.1372,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-09-11,2016-09-17,California,7.61,1,0.0,3.5767,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-09-11,2016-09-17,California,3347.37,13,0.0,636.0003,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,2016-12-13,New York,80.58,6,0.0,22.5624,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-12-10,2016-12-13,New York,361.92,4,0.0,162.864,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-11-28,2015-12-04,Illinois,12.132,9,0.6,-8.4924,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-11-28,2015-12-04,Illinois,82.368,2,0.2,-19.5624,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-11-28,2015-12-04,Illinois,53.92,5,0.2,4.044,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-11-28,2015-12-04,Illinois,647.904,6,0.2,56.6916,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-12-01,2017-12-03,New York,20.37,3,0.0,6.9258,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,2017-12-03,New York,221.55,3,0.0,6.6465,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-12-01,2017-12-03,New York,17.52,5,0.2,6.132,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-08,2017-06-12,Texas,1.624,2,0.8,-4.466,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-19,2014-09-21,Texas,3059.982,3,0.4,-509.997,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-09-19,2014-09-21,Texas,2519.958,7,0.4,-251.9958,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-06,2016-06-13,Illinois,328.224,4,0.2,28.7196,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-11-10,2015-11-15,California,79.9,2,0.0,35.156,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-16,2017-06-20,North Carolina,14.016,3,0.2,4.7304,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-22,2016-01-28,New Jersey,7.56,6,0.0,0.3024,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-12-09,2017-12-13,Ohio,37.208,1,0.2,-7.4416,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-12-09,2017-12-13,Ohio,57.576,3,0.2,21.591,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-12-28,2018-01-02,California,725.84,4,0.0,210.4936,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-07-30,2015-07-31,California,209.93,7,0.0,92.3692,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30,2015-07-31,California,5.28,3,0.0,2.3232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-07-30,2015-07-31,California,10.92,3,0.2,4.095,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-16,2017-09-17,California,8.82,2,0.0,4.0572,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-09-16,2017-09-17,California,5.98,1,0.0,1.5548,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-13,2017-10-17,Pennsylvania,11.648,2,0.2,4.0768,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-10-13,2017-10-17,Pennsylvania,18.176,4,0.2,5.9072,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-10-13,2017-10-17,Pennsylvania,59.712,6,0.2,5.9712,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-10-13,2017-10-17,Pennsylvania,24.84,3,0.2,8.694,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-09-26,2015-09-28,Texas,2.08,5,0.8,-3.432,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-26,2015-09-28,Texas,1114.4,7,0.2,376.11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-11-02,2015-11-06,California,1038.84,5,0.2,51.942,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-09-26,2015-10-02,Oregon,141.76,5,0.2,47.844,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-09-26,2015-10-02,Oregon,239.8,5,0.2,47.96,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-26,2015-10-02,Oregon,31.104,6,0.2,10.8864,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-12-18,2016-12-20,Florida,254.058,7,0.7,-169.372,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,2016-12-20,Florida,194.528,2,0.2,24.316,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,2016-12-20,Florida,961.48,5,0.2,-204.3145,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-11-20,2016-11-24,Ohio,19.096,7,0.2,6.6836,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-11-20,2016-11-24,Ohio,18.496,8,0.2,6.2424,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-11-20,2016-11-24,Ohio,255.984,2,0.2,54.3966,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-20,2016-11-24,Ohio,86.97,3,0.5,-48.7032,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-26,2014-12-28,Colorado,300.416,8,0.2,78.8592,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-12-26,2014-12-28,Colorado,230.352,3,0.2,20.1558,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-12-26,2014-12-28,Colorado,218.352,3,0.2,-24.5646,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-12-26,2014-12-28,Colorado,78.6,5,0.7,-62.88,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-26,2014-12-28,Colorado,27.552,3,0.2,9.2988,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-28,2016-11-03,New Jersey,32.4,5,0.0,15.552,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-10-28,2016-11-03,New Jersey,1082.48,8,0.0,10.8248,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-10-28,2016-11-03,New Jersey,56.91,3,0.0,27.3168,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-10-28,2016-11-03,New Jersey,77.6,4,0.0,38.024,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-10-28,2016-11-03,New Jersey,14.28,1,0.0,6.5688,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-19,2017-11-23,Illinois,219.075,3,0.5,-131.445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-05-04,2015-05-09,New York,26.8,2,0.0,12.864,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-12-30,2015-01-04,Michigan,9.84,3,0.0,2.8536,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,2014-06-06,New Jersey,45.48,3,0.0,20.9208,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,2014-06-06,New Jersey,289.2,6,0.0,83.868,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-15,2017-04-17,Virginia,4.89,1,0.0,2.0049,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-12,2016-09-14,Colorado,15.136,4,0.2,3.5948,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-09-12,2016-09-14,Colorado,466.768,2,0.2,52.5114,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-09-12,2016-09-14,Colorado,15.232,1,0.2,1.7136,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-09-12,2016-09-14,Colorado,6.264,3,0.2,2.0358,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-09-27,2014-10-03,New Jersey,87.54,3,0.0,37.6422,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-08-09,2014-08-16,Florida,178.384,2,0.2,22.298,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-09,2014-08-16,Florida,15.552,3,0.2,5.4432,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-28,2014-12-30,Pennsylvania,99.136,4,0.2,8.6744,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
